,smiles,predicted_value,all_smiles,SC_Score
26,C#CC(O)(C#CC(C)OC(C)=O)C=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.57322692871094,C#CC(O)(C#CC(C)OC(C)=O)C=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.495070358080072
27,C#CC(O)(C=C)CCOCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.11630249023438,C#CC(O)(C=C)CCOCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.1252935651859235
28,C#CC(O)CCCC#CCC#CC(=O)OCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.33233642578125,C#CC(O)CCCC#CCC#CC(=O)OCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.2750479877900234
29,C#CC(OC)(OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(=C)C.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.84736633300781,C#CC(OC)(OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(=C)C,2.885880310204808
30,C#CC(OC)(OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(=C)Cl.C=C(CC(=O)OC)C(=O)OC.ClCCl,98.86283111572266,C#CC(OC)(OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(=C)Cl,2.9872855584887925
31,C#CC(OC)(OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(=C)OC(=C)C.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.24118041992188,C#CC(OC)(OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(=C)OC(=C)C,3.01790603186389
32,C#CC(OC)(OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(C)c1ccccc1.C=C(CC(=O)OC)C(=O)OC.ClCCl,100.47843933105469,C#CC(OC)(OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(C)c1ccccc1,3.4073248467197055
33,C#CC(OC)OC(C)C=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.43238830566406,C#CC(OC)OC(C)C=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,2.9683333720201457
34,C#CC=C(CC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OCC=O.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.92267608642578,C#CC=C(CC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OCC=O,3.459506589448627
35,C#CC=CC#CC(COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(=C)C.C=C(CC(=O)OC)C(=O)OC.ClCCl,100.78807830810547,C#CC=CC#CC(COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(=C)C,3.5366187566382656
36,C#CC=CC#CC(OC(C)C=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(C)(C)C.C=C(CC(=O)OC)C(=O)OC.ClCCl,101.5963134765625,C#CC=CC#CC(OC(C)C=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(C)(C)C,3.626007252494062
37,C#CC=CCC(OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(=O)OC(C)C.C=C(CC(=O)OC)C(=O)OC.ClCCl,98.56171417236328,C#CC=CCC(OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(=O)OC(C)C,3.4402160222722626
38,C#CC=CCC(OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(C)O.C=C(CC(=O)OC)C(=O)OC.ClCCl,100.58932495117188,C#CC=CCC(OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC(C)O,3.471376102918661
39,C#CCC(C#CC(C)=O)COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,100.1092300415039,C#CCC(C#CC(C)=O)COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.4360183714901518
40,C#CCC(CCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)CC(=O)OC.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.53703308105469,C#CCC(CCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)CC(=O)OC,3.222713528245549
41,C#CCC(O)C(OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)(OC(C)(C)C)C(C)C.C=C(CC(=O)OC)C(=O)OC.ClCCl,100.71185302734375,C#CCC(O)C(OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)(OC(C)(C)C)C(C)C,3.4426090598934436
42,C#CCC1(CCOCOp2oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)OCC1C(=O)OC.C=C(CC(=O)OC)C(=O)OC.ClCCl,95.84716796875,C#CCC1(CCOCOp2oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)OCC1C(=O)OC,3.5478928527583444
43,C#CCCC(C)=CCC#CC(COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC.C=C(CC(=O)OC)C(=O)OC.ClCCl,98.93885040283203,C#CCCC(C)=CCC#CC(COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OC,3.418891013066739
44,C#CCCOC(=O)CCCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,101.1611557006836,C#CCCOC(=O)CCCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.307634622948417
45,C#CCOC(=O)C(=CCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)NC(=O)OC.C=C(CC(=O)OC)C(=O)OC.ClCCl,98.20948791503906,C#CCOC(=O)C(=CCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)NC(=O)OC,3.0614728207034676
46,C#CCOC(=O)C(C)(COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OCc1ccccc1.C=C(CC(=O)OC)C(=O)OC.ClCCl,101.81935119628906,C#CCOC(=O)C(C)(COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OCc1ccccc1,3.1891723693035066
47,C#CCOC(C#C)(C#C)C(C)COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,101.02639770507812,C#CCOC(C#C)(C#C)C(C)COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.3333274008929368
48,C#CCOC(C#C)(C#N)CCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.79652404785156,C#CCOC(C#C)(C#N)CCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.1341076492338575
49,C#CCOC(C#N)C=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.89198303222656,C#CCOC(C#N)C=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.0875002140192818
50,C#CCOC(C=C=C(C)C=CC=Cc1ccccc1)C(=O)COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,98.7026138305664,C#CCOC(C=C=C(C)C=CC=Cc1ccccc1)C(=O)COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.919694708019819
51,C#CCSCCc1ccccc1COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.35990905761719,C#CCSCCc1ccccc1COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.4530740607914643
52,C#COC(=O)C(COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OCC=CCl.C=C(CC(=O)OC)C(=O)OC.ClCCl,98.93414306640625,C#COC(=O)C(COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)OCC=CCl,3.2870392752919972
53,C#COC(C#N)=C(O)C=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,96.381103515625,C#COC(C#N)=C(O)C=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.203186391618797
54,C#COC(C=CCl)=CCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,97.64295959472656,C#COC(C=CCl)=CCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,2.988294606135
55,C#COC(O)=C(C=C(C)C)OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,97.20345306396484,C#COC(O)=C(C=C(C)C)OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.093466661954111
56,C#COOC(C#C)(OC)OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,96.6189193725586,C#COOC(C#C)(OC)OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.3178276035017404
57,C#CSC(CCl)COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,96.539794921875,C#CSC(CCl)COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,2.9767553798848816
58,C#CSC(COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)C(C)(C)O.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.20207214355469,C#CSC(COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)C(C)(C)O,3.2329375034577232
59,C#CSCC(=O)OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,96.77978515625,C#CSCC(=O)OCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.303506145687135
60,C#CSCOCC#CCCOCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.29345703125,C#CSCOCC#CCCOCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.193915963004745
61,C#CSCc1ccccc1COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.60690307617188,C#CSCc1ccccc1COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,2.8517253808312795
62,C#Cc1ccccc1COC=CCC#COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,100.75013732910156,C#Cc1ccccc1COC=CCC#COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.494659023525472
63,C#Cc1ccccc1SC=COCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,97.32763671875,C#Cc1ccccc1SC=COCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.135223023839425
64,C(#CC1C=CON=C1)Op1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,97.34800720214844,C(#CC1C=CON=C1)Op1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.5159600670513758
65,C(#CC1OCCO1)CCOCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,102.36156463623047,C(#CC1OCCO1)CCOCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,2.9150847031411704
66,C(#CCCc1ccccc1)CCOCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.98724365234375,C(#CCCc1ccccc1)CCOCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.372175038426505
67,C(#CCOC1C=CC=CC1)CCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,98.55364990234375,C(#CCOC1C=CC=CC1)CCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,2.8803587235173147
68,C(#CCOC1C=CCCC1)CCCCOCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,101.21283721923828,C(#CCOC1C=CCCC1)CCCCOCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,2.967364584048334
69,C(#CCOC1OCCO1)C=CCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.84521484375,C(#CCOC1OCCO1)C=CCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.33893978668803
70,C(#CCOCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COC=C1C=COC=C1.C=C(CC(=O)OC)C(=O)OC.ClCCl,97.85081481933594,C(#CCOCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COC=C1C=COC=C1,3.2342693875095705
71,C(#COC1CC=CCO1)COCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,100.79981231689453,C(#COC1CC=CCO1)COCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.3078923899360655
72,C(#COC1CCCO1)C=CCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,100.5203628540039,C(#COC1CCCO1)C=CCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,2.9846196496767075
73,C(#COC1OCCCO1)COCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,100.00563049316406,C(#COC1OCCCO1)COCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,2.8797234309713002
74,C(#Cc1cc[nH]c1COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)CC1OCCO1.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.39817810058594,C(#Cc1cc[nH]c1COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)CC1OCCO1,3.5320471596809955
75,C(=CC(c1ccccc1)C1CCCO1)Op1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,98.17620086669922,C(=CC(c1ccccc1)C1CCCO1)Op1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.419835054139781
76,C(=CC=Cc1ccco1)=COCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,96.52242279052734,C(=CC=Cc1ccco1)=COCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.207002320186034
77,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)CC1(Cc2ccccc2)CO1.C=C(CC(=O)OC)C(=O)OC.ClCCl,96.61432647705078,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)CC1(Cc2ccccc2)CO1,3.398551520941902
78,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COC1=C(c2ccccc2)CCCC1.C=C(CC(=O)OC)C(=O)OC.ClCCl,93.34208679199219,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COC1=C(c2ccccc2)CCCC1,3.4634386670065456
79,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COC1=CCOC=CC1.C=C(CC(=O)OC)C(=O)OC.ClCCl,97.13492584228516,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COC1=CCOC=CC1,3.224695987185134
80,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COC1CCOCCO1.C=C(CC(=O)OC)C(=O)OC.ClCCl,98.18788146972656,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COC1CCOCCO1,3.350563989666694
81,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COC=COC1CCCO1.C=C(CC(=O)OC)C(=O)OC.ClCCl,98.64299774169922,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COC=COC1CCCO1,2.877358966521868
82,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COC=COC1OCCO1.C=C(CC(=O)OC)C(=O)OC.ClCCl,98.33881378173828,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COC=COC1OCCO1,2.7605123196908696
83,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COCOCc1ccccc1.C=C(CC(=O)OC)C(=O)OC.ClCCl,97.35565185546875,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COCOCc1ccccc1,2.584806035935152
84,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)C[SH]=C1SCCS1.C=C(CC(=O)OC)C(=O)OC.ClCCl,96.21937561035156,C(=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)C[SH]=C1SCCS1,3.2557897908834246
85,C(=Cc1ccc2ccccc2c1)COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,96.79949951171875,C(=Cc1ccc2ccccc2c1)COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.6347129572704246
86,C(C#CCC1OCCO1)#CCCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,101.38457489013672,C(C#CCC1OCCO1)#CCCC=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,2.9176745323702327
87,C1=CCN(COp2oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)CC1.C=C(CC(=O)OC)C(=O)OC.ClCCl,98.12544250488281,C1=CCN(COp2oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)CC1,3.40205494731898
88,C1=CCOC(OOCC=COp2oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)C=C1.C=C(CC(=O)OC)C(=O)OC.ClCCl,99.09261322021484,C1=CCOC(OOCC=COp2oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)C=C1,3.2373610731209403
89,C=C(C)OC(=CCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COC.C=C(CC(=O)OC)C(=O)OC.ClCCl,98.00753021240234,C=C(C)OC(=CCOp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)COC,3.3224410849480734
90,C=C(C)OC(C#CC)=CC(C)C=CC(C)=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1.C=C(CC(=O)OC)C(=O)OC.ClCCl,96.3165054321289,C=C(C)OC(C#CC)=CC(C)C=CC(C)=COp1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,3.6828821760653474
