,smiles,predicted_value,all_smiles,SC_Score
10,CC1(OC2C=C2CC=CC2C=CC2)C=CC1OCc1cc2ccccc2c2c1OP(=O)(O)Oc1c(COC3C=CC3(C)OC3C=C3CC=CC3C=CC3)cc3ccccc3c1-2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,73.87956237792969,CC1(OC2C=C2CC=CC2C=CC2)C=CC1OCc1cc2ccccc2c2c1OP(=O)(O)Oc1c(COC3C=CC3(C)OC3C=C3CC=CC3C=CC3)cc3ccccc3c1-2,3.4529880494702074
11,CC1(Oc2cc3ccccc3c3c2OP(=O)(O)Oc2c(OC4(C)CC=C4COCC4CC=C4C4C=CCC4)cc4ccccc4c2-3)CC=C1COCC1CC=C1C1C=CCC1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,80.1032485961914,CC1(Oc2cc3ccccc3c3c2OP(=O)(O)Oc2c(OC4(C)CC=C4COCC4CC=C4C4C=CCC4)cc4ccccc4c2-3)CC=C1COCC1CC=C1C1C=CCC1,3.814598880016942
12,CC12C=CCC1=C(C1=CC(c3cc4ccccc4c4c3OP(=O)(O)Oc3c(C5C=C(C6=C7CC=CC7(C)C7C=CC6C76C=C6C6=CCCC6)C5=O)cc5ccccc5c3-4)C1=O)C1C=CC2C12C=C2C1=CCCC1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,80.71052551269531,CC12C=CCC1=C(C1=CC(c3cc4ccccc4c4c3OP(=O)(O)Oc3c(C5C=C(C6=C7CC=CC7(C)C7C=CC6C76C=C6C6=CCCC6)C5=O)cc5ccccc5c3-4)C1=O)C1C=CC2C12C=C2C1=CCCC1,4.197085238480302
13,CC12CC(C=C1C1=CC(c3cc4ccccc4c4c3OP(=O)(O)Oc3c(C5C=C(C6=CC7CC6(C)C7)C5=O)cc5ccccc5c3-4)C1=O)C2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,73.77568054199219,CC12CC(C=C1C1=CC(c3cc4ccccc4c4c3OP(=O)(O)Oc3c(C5C=C(C6=CC7CC6(C)C7)C5=O)cc5ccccc5c3-4)C1=O)C2,3.9485412858140316
14,CC12CCC1(C1C=CCC1OC1C=CC1)C1CC(Oc3cc4ccccc4c4c3OP(=O)(O)Oc3c(OC5CC6CC5C5(C)CCC65C5C=CCC5OC5C=CC5)cc5ccccc5c3-4)C2C1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,86.40532684326172,CC12CCC1(C1C=CCC1OC1C=CC1)C1CC(Oc3cc4ccccc4c4c3OP(=O)(O)Oc3c(OC5CC6CC5C5(C)CCC65C5C=CCC5OC5C=CC5)cc5ccccc5c3-4)C2C1,3.7620654549433663
15,CC12CCCC1(C1CC=CC1OCc1ccccc1)C1CC(Oc3cc4ccccc4c4c3OP(=O)(O)Oc3c(OC5CC6CC5C5(C)CCCC65C5CC=CC5OCc5ccccc5)cc5ccccc5c3-4)C2C1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,83.02063751220703,CC12CCCC1(C1CC=CC1OCc1ccccc1)C1CC(Oc3cc4ccccc4c4c3OP(=O)(O)Oc3c(OC5CC6CC5C5(C)CCCC65C5CC=CC5OCc5ccccc5)cc5ccccc5c3-4)C2C1,3.4781330523932383
16,CC1=CC(C=Cc2cc3ccccc3c3c2OP(=O)(O)Oc2c(C=CC4C=C(C)CC=CC4C=CC=CC4C=CC=C4)cc4ccccc4c2-3)C(C=CC=CC2C=CC=C2)C=CC1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,77.22116088867188,CC1=CC(C=Cc2cc3ccccc3c3c2OP(=O)(O)Oc2c(C=CC4C=C(C)CC=CC4C=CC=CC4C=CC=C4)cc4ccccc4c2-3)C(C=CC=CC2C=CC=C2)C=CC1,3.2121335564895372
17,CC1=CC(c2ccccc2C=COc2cc3ccccc3c3c2OP(=O)(O)Oc2c(OC=Cc4ccccc4C4C=C(C)CC=CC4)cc4ccccc4c2-3)CC=CC1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,74.94950866699219,CC1=CC(c2ccccc2C=COc2cc3ccccc3c3c2OP(=O)(O)Oc2c(OC=Cc4ccccc4C4C=C(C)CC=CC4)cc4ccccc4c2-3)CC=CC1,3.8826715964618
18,CC1=CC2CC(C)C(C3=CCC3=Cc3cc4ccccc4c4c3OP(=O)(O)Oc3c(C=C5CC=C5C5C(C)CC6C=C(C)C(C)CC65C)cc5ccccc5c3-4)C2(C)CC1C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,81.60260009765625,CC1=CC2CC(C)C(C3=CCC3=Cc3cc4ccccc4c4c3OP(=O)(O)Oc3c(C=C5CC=C5C5C(C)CC6C=C(C)C(C)CC65C)cc5ccccc5c3-4)C2(C)CC1C,3.998420254906944
19,CC1=CCC(C2C(=O)C(c3cc4ccccc4c4c3OP(=O)(O)Oc3c(C5C(=O)C(C6CC=C(C)C6)c6ccccc65)cc5ccccc5c3-4)c3ccccc32)C1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,71.28668212890625,CC1=CCC(C2C(=O)C(c3cc4ccccc4c4c3OP(=O)(O)Oc3c(C5C(=O)C(C6CC=C(C)C6)c6ccccc65)cc5ccccc5c3-4)c3ccccc32)C1,3.5766339531470352
20,CC1=CCC2=C(C=Cc3cc4ccccc4c4c3OP(=O)(O)Oc3c(C=CC5=C6CC=C(C)C(=O)C6C6C=CC=CC=C6C5)cc5ccccc5c3-4)CC3=CC=CC=CC3C2C1=O.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,76.4665756225586,CC1=CCC2=C(C=Cc3cc4ccccc4c4c3OP(=O)(O)Oc3c(C=CC5=C6CC=C(C)C(=O)C6C6C=CC=CC=C6C5)cc5ccccc5c3-4)CC3=CC=CC=CC3C2C1=O,3.864873543205267
21,CC1=CCC2=C(C=Cc3cc4ccccc4c4c3OP(=O)(O)Oc3c(C=CC5=C6CC=C(C)C=CC6=CC5=C5C=C5C)cc5ccccc5c3-4)C(=C3C=C3C)C=C2C=C1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,70.72167205810547,CC1=CCC2=C(C=Cc3cc4ccccc4c4c3OP(=O)(O)Oc3c(C=CC5=C6CC=C(C)C=CC6=CC5=C5C=C5C)cc5ccccc5c3-4)C(=C3C=C3C)C=C2C=C1,4.546724200874174
22,CC1=CCC2C(C1)C1(C=Cc3cc4ccccc4c4c3OP(=O)(O)Oc3c(C=CC56CC(C)(C)CC5C5CC=C(C)CC56)cc5ccccc5c3-4)CC(C)(C)CC21.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,78.53758239746094,CC1=CCC2C(C1)C1(C=Cc3cc4ccccc4c4c3OP(=O)(O)Oc3c(C=CC56CC(C)(C)CC5C5CC=C(C)CC56)cc5ccccc5c3-4)CC(C)(C)CC21,3.8430009959218636
23,CC1C2C3=CC4C=CCC4C3C1C1CC(Oc3cc4ccccc4c4c3OP(=O)(O)Oc3c(OC5CC6C5C5C7=CC8C=CCC8C7C6C5C)cc5ccccc5c3-4)C12.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,85.90033721923828,CC1C2C3=CC4C=CCC4C3C1C1CC(Oc3cc4ccccc4c4c3OP(=O)(O)Oc3c(OC5CC6C5C5C7=CC8C=CCC8C7C6C5C)cc5ccccc5c3-4)C12,3.6275533473458403
24,CC1C2C3C(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(C)C6C76C=C6C6C=CC=C6)cc6ccccc6c4-5)CC3C3(C=C3C3C=CC=C3)C12.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,86.1710205078125,CC1C2C3C(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(C)C6C76C=C6C6C=CC=C6)cc6ccccc6c4-5)CC3C3(C=C3C3C=CC=C3)C12,3.8269706718759755
25,CC1C2C3C(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(C)C76C6C=C6COC6C=CC=CC6)cc6ccccc6c4-5)CC3C12C1C=C1COC1C=CC=CC1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,91.98152923583984,CC1C2C3C(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(C)C76C6C=C6COC6C=CC=CC6)cc6ccccc6c4-5)CC3C12C1C=C1COC1C=CC=CC1,3.696393988496821
26,CC1C2C3C(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(C)C7C7C6C6C=CCC67OCC6=CC=CC6)cc6ccccc6c4-5)CC3C1C1C2C2C=CCC21OCC1=CC=CC1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,100.4559555053711,CC1C2C3C(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(C)C7C7C6C6C=CCC67OCC6=CC=CC6)cc6ccccc6c4-5)CC3C1C1C2C2C=CCC21OCC1=CC=CC1,3.716387473350816
27,CC1C2C3C(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(C)C7C7C6C6C=CCC67OCc6ccccc6)cc6ccccc6c4-5)CC3C1C1C2C2C=CCC21OCc1ccccc1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,91.67542266845703,CC1C2C3C(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(C)C7C7C6C6C=CCC67OCc6ccccc6)cc6ccccc6c4-5)CC3C1C1C2C2C=CCC21OCc1ccccc1,3.774817714904336
28,CC1C2C3C(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(C)C7C7C6C6CC=CCC67C6C=CC6)cc6ccccc6c4-5)CC3C1C1C2C2CC=CCC21C1C=CC1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,95.95252227783203,CC1C2C3C(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(C)C7C7C6C6CC=CCC67C6C=CC6)cc6ccccc6c4-5)CC3C1C1C2C2CC=CCC21C1C=CC1,3.4681957857171466
29,CC1C2C3C4=CCC4C4(C=CC=C4)C3C1C1CC(Oc3cc4ccccc4c4c3OP(=O)(O)Oc3c(OC5CC6C5C5C(C)C6C6C5C5=CCC5C65C=CC=C5)cc5ccccc5c3-4)C12.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,85.619384765625,CC1C2C3C4=CCC4C4(C=CC=C4)C3C1C1CC(Oc3cc4ccccc4c4c3OP(=O)(O)Oc3c(OC5CC6C5C5C(C)C6C6C5C5=CCC5C65C=CC=C5)cc5ccccc5c3-4)C12,3.793075301960046
30,CC1C=CC(=O)C1=CC=CCc1cc2ccccc2c2c1OP(=O)(O)Oc1c(CC=CC=C3C(=O)C=CC3C)cc3ccccc3c1-2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,49.901485443115234,CC1C=CC(=O)C1=CC=CCc1cc2ccccc2c2c1OP(=O)(O)Oc1c(CC=CC=C3C(=O)C=CC3C)cc3ccccc3c1-2,4.222565684465185
31,CC1C=CC(C2C=CCC2OC2=CC(c3cc4ccccc4c4c3OP(=O)(O)Oc3c(C5C=C(OC6CC=CC6C6C=CC(C)C6)C5=O)cc5ccccc5c3-4)C2=O)C1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,80.68708038330078,CC1C=CC(C2C=CCC2OC2=CC(c3cc4ccccc4c4c3OP(=O)(O)Oc3c(C5C=C(OC6CC=CC6C6C=CC(C)C6)C5=O)cc5ccccc5c3-4)C2=O)C1,3.8718354294639568
32,CC1C=CC2(C3C=C3CC=CC3C=CC=C3)C3CC(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(C)C=CC76C6C=C6CC=CC6C=CC=C6)cc6ccccc6c4-5)C3C12.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,91.79354095458984,CC1C=CC2(C3C=C3CC=CC3C=CC=C3)C3CC(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(C)C=CC76C6C=C6CC=CC6C=CC=C6)cc6ccccc6c4-5)C3C12,3.7470640839316567
33,CC1C=CC2(C3C=CCC3OCC3=CC=CC3)C3CC(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(C)C=CC76C6C=CCC6OCC6=CC=CC6)cc6ccccc6c4-5)C3C12.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,94.24990844726562,CC1C=CC2(C3C=CCC3OCC3=CC=CC3)C3CC(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(C)C=CC76C6C=CCC6OCC6=CC=CC6)cc6ccccc6c4-5)C3C12,3.42847787247298
34,CC1C=CC=CCC=CC(c2cc3ccccc3c3c2OP(=O)(O)Oc2c(C4C=CCC=CC=CC(C)C=CC(OC5=CC=C5)C4=O)cc4ccccc4c2-3)C(=O)C(OC2=CC=C2)C=C1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,77.91028594970703,CC1C=CC=CCC=CC(c2cc3ccccc3c3c2OP(=O)(O)Oc2c(C4C=CCC=CC=CC(C)C=CC(OC5=CC=C5)C4=O)cc4ccccc4c2-3)C(=O)C(OC2=CC=C2)C=C1,3.953959678914267
35,CC1CC2C(Cl)CC(CCC=Cc3cc4ccccc4c4c3OP(=O)(O)Oc3c(C=CCCC5C=CC6C(C)CC6C(Cl)C5)cc5ccccc5c3-4)C=CC12.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,67.90492248535156,CC1CC2C(Cl)CC(CCC=Cc3cc4ccccc4c4c3OP(=O)(O)Oc3c(C=CCCC5C=CC6C(C)CC6C(Cl)C5)cc5ccccc5c3-4)C=CC12,4.392561625919869
36,CC1CC=C(C23C=CC=CC2=CC3COc2cc3ccccc3c3c2OP(=O)(O)Oc2c(OCC4C=C5C=CC=CC54C4=CCC(C)C4)cc4ccccc4c2-3)C1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,71.83155059814453,CC1CC=C(C23C=CC=CC2=CC3COc2cc3ccccc3c3c2OP(=O)(O)Oc2c(OCC4C=C5C=CC=CC54C4=CCC(C)C4)cc4ccccc4c2-3)C1,3.9483889739569435
37,CC1CC=CC(C2=CC2=COc2cc3ccccc3c3c2OP(=O)(O)Oc2c(OC=C4C=C4C4C=CCC(C)C4)cc4ccccc4c2-3)C1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,67.54712677001953,CC1CC=CC(C2=CC2=COc2cc3ccccc3c3c2OP(=O)(O)Oc2c(OC=C4C=C4C4C=CCC(C)C4)cc4ccccc4c2-3)C1,4.172680335426215
38,CC1CC=CC2c3ccccc3C3CC(CC3Oc3cc4ccccc4c4c3OP(=O)(O)Oc3c(OC5CC6CC5c5ccccc5C5C=CCC(C)C5C6)cc5ccccc5c3-4)CC12.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,74.89636993408203,CC1CC=CC2c3ccccc3C3CC(CC3Oc3cc4ccccc4c4c3OP(=O)(O)Oc3c(OC5CC6CC5c5ccccc5C5C=CCC(C)C5C6)cc5ccccc5c3-4)CC12,3.7974418294503822
39,CC=CCOC1CC=CC1C1=CC2C3CC(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C8C=C(C9C=CCC9OCC=CC)C8C67)cc6ccccc6c4-5)C3C12.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,87.46285247802734,CC=CCOC1CC=CC1C1=CC2C3CC(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C8C=C(C9C=CCC9OCC=CC)C8C67)cc6ccccc6c4-5)C3C12,4.110684938829991
40,CCOCC1=CCC1C1=CC1C12CC=CC1C=CC21C(=O)C1c1cc2ccccc2c2c1OP(=O)(O)Oc1c(C3C(=O)C34C=CC3C=CCC34C3C=C3C3CC=C3COCC)cc3ccccc3c1-2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,85.23063659667969,CCOCC1=CCC1C1=CC1C12CC=CC1C=CC21C(=O)C1c1cc2ccccc2c2c1OP(=O)(O)Oc1c(C3C(=O)C34C=CC3C=CCC34C3C=C3C3CC=C3COCC)cc3ccccc3c1-2,4.2999666351710815
41,COC1(C2CC=C2C2=CC=CC2)C(C)=CCC1=Cc1cc2ccccc2c2c1OP(=O)(O)Oc1c(C=C3CC=C(C)C3(OC)C3CC=C3C3=CC=CC3)cc3ccccc3c1-2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,69.08877563476562,COC1(C2CC=C2C2=CC=CC2)C(C)=CCC1=Cc1cc2ccccc2c2c1OP(=O)(O)Oc1c(C=C3CC=C(C)C3(OC)C3CC=C3C3=CC=CC3)cc3ccccc3c1-2,3.9236424428469423
42,COC1CC(C)(C=Cc2cc3ccccc3c3c2OP(=O)(O)Oc2c(C=CC4(C)CC(OC)C(C)(C)CO4)cc4ccccc4c2-3)OCC1(C)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,63.242706298828125,COC1CC(C)(C=Cc2cc3ccccc3c3c2OP(=O)(O)Oc2c(C=CC4(C)CC(OC)C(C)(C)CO4)cc4ccccc4c2-3)OCC1(C)C,3.5981909184012077
43,COC1CC2(C3C=CCC3OCC3=CC=CC3)C3CC(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(OC)CC76C6C=CCC6OCC6=CC=CC6)cc6ccccc6c4-5)C3C12.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,93.97789764404297,COC1CC2(C3C=CCC3OCC3=CC=CC3)C3CC(Oc4cc5ccccc5c5c4OP(=O)(O)Oc4c(OC6CC7C6C6C(OC)CC76C6C=CCC6OCC6=CC=CC6)cc6ccccc6c4-5)C3C12,3.980121114596727
44,COC1CC=CC1C12C=CC=C1CC1C2=CC1C=Cc1cc2ccccc2c2c1OP(=O)(O)Oc1c(C=CC3C=C4C3CC3=CC=CC34C3C=CCC3OC)cc3ccccc3c1-2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,71.85873413085938,COC1CC=CC1C12C=CC=C1CC1C2=CC1C=Cc1cc2ccccc2c2c1OP(=O)(O)Oc1c(C=CC3C=C4C3CC3=CC=CC34C3C=CCC3OC)cc3ccccc3c1-2,4.119404226792016
45,COc1ccccc1C1=CC=CC(OCc2cc3ccccc3c3c2OP(=O)(O)Oc2c(COC4C=CC=C(c5ccccc5OC)CC4)cc4ccccc4c2-3)CC1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,72.1988754272461,COc1ccccc1C1=CC=CC(OCc2cc3ccccc3c3c2OP(=O)(O)Oc2c(COC4C=CC=C(c5ccccc5OC)CC4)cc4ccccc4c2-3)CC1,3.9760468538481284
46,O=C(OCCc1cc2ccccc2c2c1OP(=O)(O)Oc1c(CCOC(=O)C3CC=CC3C=CC3=CC=CC3)cc3ccccc3c1-2)C1CC=CC1C=CC1=CC=CC1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,69.4986801147461,O=C(OCCc1cc2ccccc2c2c1OP(=O)(O)Oc1c(CCOC(=O)C3CC=CC3C=CC3=CC=CC3)cc3ccccc3c1-2)C1CC=CC1C=CC1=CC=CC1,3.878404398715685
47,O=C(c1ccccc1C1C=Cc2ccccc21)c1cc2ccccc2c2c1OP(=O)(O)Oc1c(C(=O)c3ccccc3C3C=Cc4ccccc43)cc3ccccc3c1-2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,60.00920867919922,O=C(c1ccccc1C1C=Cc2ccccc21)c1cc2ccccc2c2c1OP(=O)(O)Oc1c(C(=O)c3ccccc3C3C=Cc4ccccc43)cc3ccccc3c1-2,3.6608351687080884
48,O=C1C(=C2C=CC=C2C2=CC=CC2Br)C1c1cc2ccccc2c2c1OP(=O)(O)Oc1c(C3C(=O)C3=C3C=CC=C3C3=CC=CC3Br)cc3ccccc3c1-2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,56.93107223510742,O=C1C(=C2C=CC=C2C2=CC=CC2Br)C1c1cc2ccccc2c2c1OP(=O)(O)Oc1c(C3C(=O)C3=C3C=CC=C3C3=CC=CC3Br)cc3ccccc3c1-2,4.2649974979683645
49,O=C1C(C2=CC3=CC=CC=CC32C2C=CCC2C2=CC=CC2)=CC1c1cc2ccccc2c2c1OP(=O)(O)Oc1c(C3C=C(C4=CC5=CC=CC=CC54C4C=CCC4C4=CC=CC4)C3=O)cc3ccccc3c1-2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,79.05095672607422,O=C1C(C2=CC3=CC=CC=CC32C2C=CCC2C2=CC=CC2)=CC1c1cc2ccccc2c2c1OP(=O)(O)Oc1c(C3C=C(C4=CC5=CC=CC=CC54C4C=CCC4C4=CC=CC4)C3=O)cc3ccccc3c1-2,3.955984979855632
50,O=C1C(C2=CC3C2C2C=CCC23C2C=CCC2OCC2=CC=CC2)=CC1c1cc2ccccc2c2c1OP(=O)(O)Oc1c(C3C=C(C4=CC5C4C4C=CCC45C4C=CCC4OCC4=CC=CC4)C3=O)cc3ccccc3c1-2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,90.6138687133789,O=C1C(C2=CC3C2C2C=CCC23C2C=CCC2OCC2=CC=CC2)=CC1c1cc2ccccc2c2c1OP(=O)(O)Oc1c(C3C=C(C4=CC5C4C4C=CCC45C4C=CCC4OCC4=CC=CC4)C3=O)cc3ccccc3c1-2,3.8050731930924573
